70429,'70429-Miss Mossie Schmeler',109,'1.0','Private Room','Austin',66,false'
70430,'70430-Linnea Renner',160,'3.8','Shared Room','Paris',72,false'
70431,'70431-Maurice Parker',58,'3.4','Entire Home','Los Angeles',9,false'
70432,'70432-Bell Moen',110,'2.3','Entire Home','San Francisco',105,true'
70433,'70433-Deon Lockman',83,'2.5','Private Room','Los Angeles',64,false'
70434,'70434-Margarette Mueller',176,'1.8','Private Room','Paris',5,true'
70435,'70435-Zita Flatley',151,'4.3','Private Room','Houston',109,false'
70436,'70436-Luigi O''Conner',160,'4.5','Private Room','Paris',44,false'
70437,'70437-Cordelia Lubowitz',109,'4.9','Shared Room','Austin',105,true'
70438,'70438-Karine Kub Sr.',100,'2.2','Entire Home','Seattle',68,false'
70439,'70439-Arielle Schumm MD',54,'4.5','Private Room','Paris',67,false'
70440,'70440-Destiney Doyle',118,'1.6','Shared Room','Austin',25,true'
70441,'70441-Gunner Rodriguez',159,'0.8','Shared Room','Boston',100,false'
70442,'70442-Linnea Robel',198,'0.4','Entire Home','Houston',34,true'
70443,'70443-Beau Kohler',111,'3.6','Entire Home','New York',109,true'
70444,'70444-Benton Wuckert',133,'0.1','Private Room','Paris',79,true'
70445,'70445-Monty Herman',145,'0.1','Private Room','Houston',79,true'
70446,'70446-Yazmin Durgan',60,'3.1','Private Room','Austin',35,false'
70447,'70447-Arielle Vandervort',197,'0.5','Shared Room','New York',87,true'
70448,'70448-Lilla Simonis',129,'0.9','Private Room','Austin',54,true'
70449,'70449-Dr. Julie Durgan',62,'3.2','Entire Home','Austin',53,false'
70450,'70450-Ivah Dicki',127,'4.4','Entire Home','Houston',70,true'
70451,'70451-Rosalyn Windler',174,'2.5','Entire Home','Boston',23,true'
70452,'70452-Oral Turcotte',179,'2.4','Entire Home','Seattle',89,false'
70453,'70453-Dr. Hobart Gislason',168,'2.6','Shared Room','Los Angeles',77,false'
70454,'70454-Ezekiel Hayes',126,'3.5','Entire Home','Boston',47,false'
70455,'70455-Brian Emmerich',136,'4.3','Private Room','Houston',72,true'
70456,'70456-Rodrigo Spencer',92,'1.9','Shared Room','Austin',71,true'
70457,'70457-Destini McGlynn',110,'3.8','Shared Room','Seattle',119,true'
70458,'70458-Marquis Cassin',128,'0.1','Shared Room','Los Angeles',78,false'
70459,'70459-Leatha Strosin V',117,'3.2','Shared Room','Seattle',57,true'
70460,'70460-Roman Baumbach',100,'4.3','Private Room','Paris',23,true'
70461,'70461-Yesenia Emard',192,'1.3','Shared Room','New York',31,true'
70462,'70462-Kaia Bayer',54,'1.9','Private Room','San Francisco',54,false'
70463,'70463-Viva Hintz',176,'4.5','Shared Room','Seattle',108,true'
70464,'70464-Rhianna Auer IV',90,'4.0','Entire Home','Los Angeles',30,true'
70465,'70465-Geo Bednar',149,'4.0','Shared Room','New York',7,false'
70466,'70466-Bailee Beier',144,'4.9','Shared Room','New York',30,true'
70467,'70467-Daija Steuber',169,'0.7','Shared Room','Paris',43,true'
70468,'70468-Matteo Beier',187,'2.2','Private Room','Los Angeles',7,false'
70469,'70469-Jose Hartmann',115,'3.0','Private Room','New York',68,false'
70470,'70470-Raymundo Spencer',154,'3.5','Private Room','Los Angeles',33,false'
70471,'70471-Eladio Monahan',147,'1.9','Private Room','Seattle',14,false'
70472,'70472-Flavio Wuckert',93,'3.5','Entire Home','Paris',74,true'
70473,'70473-Elda Price',76,'0.3','Shared Room','New York',72,true'
70474,'70474-Lenora Halvorson II',65,'4.0','Shared Room','Austin',3,true'
70475,'70475-Florida Hand',109,'2.2','Entire Home','Houston',69,true'
70476,'70476-Esmeralda Aufderhar',146,'3.7','Entire Home','Houston',6,false'
70477,'70477-Santina Nicolas IV',148,'3.0','Entire Home','Paris',104,true'
70478,'70478-Rosemary Runolfsson',76,'2.2','Shared Room','Los Angeles',66,false'
70479,'70479-Dock Hammes',82,'3.9','Private Room','Seattle',78,false'
70480,'70480-Annetta Gislason',78,'3.5','Shared Room','Boston',12,true'
70481,'70481-Miss Tanner Armstrong',81,'3.7','Entire Home','Paris',10,true'
70482,'70482-Lawrence Moen Jr.',66,'1.4','Entire Home','Boston',10,true'
70483,'70483-Frederic Osinski',182,'4.1','Shared Room','Austin',96,false'
70484,'70484-Maia Weber IV',178,'0.0','Private Room','Austin',38,false'
70485,'70485-Rozella Stokes',169,'1.5','Private Room','Los Angeles',75,true'
70486,'70486-Kari Bartoletti',91,'1.3','Shared Room','New York',89,true'
70487,'70487-Georgianna Collins',70,'4.4','Shared Room','Los Angeles',64,true'
70488,'70488-Bell Predovic',73,'2.6','Private Room','San Francisco',55,true'
70489,'70489-Vernice Kuphal',70,'1.0','Shared Room','Paris',60,true'
70490,'70490-Cleta Jones',170,'2.8','Entire Home','San Francisco',95,true'
70491,'70491-Reta Gibson',173,'4.3','Shared Room','New York',105,true'
70492,'70492-Eulah O''Keefe',78,'1.8','Entire Home','Houston',109,false'
70493,'70493-Emelie Schiller',168,'2.7','Private Room','New York',47,false'
70494,'70494-Ms. Laura Kling',175,'0.6','Private Room','New York',49,true'
70495,'70495-Valentine Bailey II',146,'1.9','Private Room','Austin',31,false'
70496,'70496-Glenda Yost',193,'1.4','Entire Home','Houston',101,true'
70497,'70497-Ansel Romaguera',190,'4.9','Entire Home','Boston',88,true'
70498,'70498-Brandy Wiza',188,'4.3','Entire Home','Los Angeles',31,false'
70499,'70499-Edwin Barton',199,'2.7','Entire Home','New York',37,true'
70500,'70500-Idell Nicolas',96,'0.4','Entire Home','Boston',2,false'
70501,'70501-Vito Schimmel',53,'3.3','Entire Home','Austin',8,true'
70502,'70502-Janae Halvorson',80,'1.7','Shared Room','Boston',107,true'
70503,'70503-Clementine Schoen',57,'1.4','Shared Room','Austin',79,false'
70504,'70504-Cornelius Flatley',105,'0.8','Entire Home','Houston',1,true'
70505,'70505-Roosevelt Volkman',178,'3.4','Shared Room','Seattle',1,true'
70506,'70506-Immanuel Dooley',78,'4.8','Private Room','Austin',19,false'
70507,'70507-Bernardo Padberg DDS',190,'3.0','Entire Home','Seattle',50,false'
70508,'70508-Dr. Dakota Wilderman',134,'3.1','Entire Home','Paris',85,true'
70509,'70509-Amya Schaefer',152,'1.3','Shared Room','Austin',27,false'
70510,'70510-Winfield O''Keefe',128,'4.3','Entire Home','Seattle',80,true'
70511,'70511-Dr. Anastasia Bayer',142,'1.9','Shared Room','New York',57,false'
70512,'70512-Dr. Johnson Abernathy',172,'0.0','Shared Room','Los Angeles',13,false'
70513,'70513-Cleta Beatty',166,'1.4','Private Room','Seattle',35,false'
70514,'70514-Floy Grant',159,'2.0','Entire Home','San Francisco',59,false'
70515,'70515-Georgiana O''Hara',183,'2.9','Entire Home','Austin',40,false'
70516,'70516-Elsa Bauch',82,'3.3','Private Room','Boston',65,true'
70517,'70517-Sheila Moore',170,'1.3','Private Room','New York',27,true'
70518,'70518-Beth Hand',165,'2.7','Shared Room','Houston',30,false'
70519,'70519-Allie Tillman',69,'4.2','Shared Room','Boston',7,false'
70520,'70520-Cecilia Langosh IV',166,'1.0','Entire Home','New York',9,false'
70521,'70521-Ms. Boris Grady',155,'1.9','Shared Room','San Francisco',49,true'
70522,'70522-Miss Jermain Altenwerth',119,'4.8','Shared Room','Paris',35,true'
70523,'70523-Lavinia Hintz PhD',81,'0.9','Shared Room','Paris',104,false'
70524,'70524-Dameon Emmerich',86,'1.8','Private Room','Paris',38,true'
70525,'70525-Gordon Kiehn',59,'2.8','Private Room','Paris',89,true'
70526,'70526-Junius Bernier',91,'1.0','Shared Room','San Francisco',109,true'
70527,'70527-Rusty Reynolds',133,'0.4','Shared Room','Seattle',63,true'
70528,'70528-Alene Deckow II',174,'4.6','Private Room','New York',87,true'
70529,'70529-Ms. Charles Cartwright',117,'2.8','Shared Room','Boston',2,false'
70530,'70530-Jarret Kautzer',134,'0.1','Entire Home','Houston',48,true'
70531,'70531-Morris Kuhn',166,'2.3','Entire Home','Los Angeles',113,false'
70532,'70532-Miss Alexandre McLaughlin',184,'0.9','Entire Home','Seattle',93,true'
70533,'70533-Mr. Brennan Bergnaum',127,'2.6','Entire Home','Los Angeles',64,true'
70534,'70534-Al Bergstrom',80,'4.3','Private Room','Austin',90,true'
70535,'70535-Brown Brown',139,'1.3','Private Room','San Francisco',9,true'
70536,'70536-Ms. Morgan Spencer',97,'1.6','Shared Room','Boston',62,true'
70537,'70537-Imelda Bernhard',84,'1.6','Shared Room','Paris',9,true'
70538,'70538-Erich Nienow',79,'1.0','Shared Room','San Francisco',42,true'
70539,'70539-Rosetta Boyle',85,'1.6','Entire Home','Paris',13,true'
70540,'70540-Malachi Gerhold',79,'0.0','Shared Room','New York',7,true'
70541,'70541-Wilburn Hirthe',75,'1.9','Entire Home','Boston',76,true'
70542,'70542-Chasity Price',93,'4.1','Entire Home','Paris',91,true'
70543,'70543-Juston Spencer',177,'4.3','Shared Room','Houston',8,false'
70544,'70544-Frank Quigley',198,'3.3','Private Room','San Francisco',45,false'
70545,'70545-Mina Harvey',196,'2.2','Private Room','San Francisco',0,false'
70546,'70546-Lue Braun',193,'5.0','Shared Room','Austin',34,true'
70547,'70547-Rosella Kessler',90,'2.2','Private Room','Seattle',10,true'
70548,'70548-Hiram Jerde',78,'4.3','Private Room','Los Angeles',101,false'
70549,'70549-Ernie Green',132,'4.9','Shared Room','New York',87,false'
70550,'70550-Miss Leda Dickinson',192,'1.4','Shared Room','San Francisco',10,false'
70551,'70551-Mr. Chance Wiza',174,'1.5','Private Room','New York',92,false'
70552,'70552-Brendon Russel',92,'1.2','Shared Room','Houston',40,false'
70553,'70553-Quinn Huel',184,'1.7','Entire Home','Houston',70,false'
70554,'70554-Eliza Stiedemann',125,'4.2','Shared Room','San Francisco',15,false'
70555,'70555-Mr. Florence Aufderhar',192,'1.6','Shared Room','Boston',87,true'
70556,'70556-Carlotta Mante',127,'4.7','Entire Home','San Francisco',115,true'
70557,'70557-Josianne Romaguera',183,'4.6','Private Room','Austin',118,true'
70558,'70558-Jose Durgan',160,'2.5','Private Room','Paris',99,true'
70559,'70559-Maya Bayer',181,'3.4','Shared Room','San Francisco',19,false'
70560,'70560-Dagmar Mayer',103,'2.0','Private Room','Houston',116,true'
70561,'70561-Pierre McCullough',75,'1.9','Entire Home','Seattle',13,true'
70562,'70562-Arlene Eichmann',56,'3.1','Shared Room','New York',8,false'
70563,'70563-Ms. Lysanne Bruen',142,'4.7','Shared Room','Paris',64,false'
70564,'70564-Mrs. Rylee McLaughlin',173,'4.7','Private Room','Boston',95,true'
70565,'70565-Loyal Olson',150,'2.7','Shared Room','Los Angeles',33,true'
70566,'70566-Keyshawn Bashirian',91,'2.8','Private Room','Seattle',87,false'
70567,'70567-Gerson Kreiger',159,'2.7','Private Room','Austin',61,true'
70568,'70568-Zelma Mertz',174,'4.5','Shared Room','Paris',99,false'
70569,'70569-Elfrieda Daugherty',135,'0.7','Private Room','Seattle',109,false'
70570,'70570-Mervin Bogisich',94,'2.9','Private Room','Los Angeles',4,true'
70571,'70571-Gonzalo Rice',145,'0.5','Shared Room','Houston',21,false'
70572,'70572-Eva Douglas',90,'1.4','Private Room','Seattle',35,true'
70573,'70573-Dion Thiel',152,'1.6','Private Room','New York',19,false'
70574,'70574-Theodora Keebler',67,'0.0','Shared Room','Austin',0,false'
70575,'70575-Candice Feeney',81,'0.3','Private Room','Paris',81,true'
70576,'70576-Skyla Kuvalis',106,'2.5','Shared Room','San Francisco',34,false'
70577,'70577-Bell Yundt',66,'3.7','Private Room','Los Angeles',91,true'
70578,'70578-Toni Leuschke III',170,'2.3','Private Room','Los Angeles',33,true'
70579,'70579-Lillian Dickinson',92,'1.3','Entire Home','Seattle',94,true'
70580,'70580-Deion Hagenes',157,'0.2','Shared Room','Boston',86,false'
70581,'70581-Jarrod Stehr',124,'4.3','Shared Room','San Francisco',9,true'
70582,'70582-Werner Labadie',93,'3.2','Entire Home','New York',95,true'
70583,'70583-Harvey Yost',106,'3.3','Private Room','Houston',21,true'
70584,'70584-Quinten Wiegand MD',61,'3.6','Private Room','Seattle',74,true'
70585,'70585-Eloisa Goldner',135,'2.0','Shared Room','Boston',111,true'
70586,'70586-Anastacio O''Keefe V',189,'0.7','Private Room','Boston',53,true'
70587,'70587-Betty Bosco',76,'3.4','Shared Room','Boston',22,true'
70588,'70588-Harmony Halvorson',145,'0.9','Private Room','Boston',59,true'
70589,'70589-Dee Schaefer',101,'1.9','Shared Room','San Francisco',67,false'
70590,'70590-Francisca Rogahn',74,'4.8','Shared Room','Houston',19,false'
70591,'70591-Mya Emard',171,'0.9','Entire Home','Los Angeles',3,false'
70592,'70592-Dwight Collins',175,'1.2','Entire Home','New York',29,true'
70593,'70593-Ole Becker III',127,'0.3','Shared Room','Paris',86,true'
70594,'70594-Erich Doyle',52,'4.6','Entire Home','Boston',10,false'
70595,'70595-Xzavier Tillman',119,'3.3','Shared Room','Paris',84,true'
70596,'70596-Ms. Marge Shanahan',65,'1.7','Shared Room','Seattle',43,true'
70597,'70597-Martin Bayer',70,'2.0','Shared Room','San Francisco',106,true'
70598,'70598-Phyllis Schamberger',76,'1.4','Shared Room','Los Angeles',112,false'
70599,'70599-Ms. Adolph Block',171,'3.9','Entire Home','Houston',71,false'
70600,'70600-Hattie Schoen',160,'3.9','Entire Home','Boston',119,true'
70601,'70601-Darwin Hegmann',177,'3.5','Private Room','New York',34,false'
70602,'70602-Katelyn Wisoky',112,'2.5','Shared Room','Boston',36,true'
70603,'70603-Adrianna Kuhic',69,'0.9','Entire Home','New York',86,true'
70604,'70604-Roy Stamm',191,'3.1','Entire Home','Austin',101,true'
70605,'70605-Violette Pouros',175,'1.3','Entire Home','Boston',41,true'
70606,'70606-Ricky Strosin',73,'1.1','Entire Home','Paris',4,true'
70607,'70607-Samantha Klein',104,'3.5','Shared Room','Boston',85,true'
70608,'70608-Maybelle Gulgowski',75,'1.4','Entire Home','Houston',114,false'
70609,'70609-Ben Reinger',144,'2.2','Entire Home','Houston',69,false'
70610,'70610-Colin Lehner',197,'3.5','Entire Home','Los Angeles',69,true'
70611,'70611-Lionel Bergstrom',183,'2.2','Entire Home','Austin',62,true'
70612,'70612-Clementina Bernhard',81,'1.8','Entire Home','Austin',70,true'
70613,'70613-Jaylon Erdman',161,'0.6','Entire Home','San Francisco',119,true'
70614,'70614-Meredith Rogahn II',88,'0.3','Shared Room','New York',28,true'
70615,'70615-Mrs. Maya Ratke',189,'4.7','Private Room','Seattle',71,true'
70616,'70616-Myron Littel',137,'0.6','Private Room','New York',96,true'
70617,'70617-Ms. Bridgette Hickle',182,'3.4','Private Room','Seattle',70,true'
70618,'70618-Chanel Zulauf',93,'0.3','Shared Room','San Francisco',21,true'
70619,'70619-Joshua Jones',197,'3.3','Shared Room','Paris',95,false'
70620,'70620-Deion Quitzon',182,'4.7','Private Room','Seattle',57,true'
70621,'70621-Freida Erdman III',129,'3.4','Entire Home','New York',19,false'
70622,'70622-Kris Friesen',143,'4.5','Private Room','San Francisco',104,false'
70623,'70623-Mrs. Jessica Senger',81,'4.9','Entire Home','Seattle',54,false'
70624,'70624-Monroe Schmidt',158,'3.0','Entire Home','New York',50,true'
70625,'70625-Aditya Johnson',188,'4.5','Shared Room','Seattle',84,true'
70626,'70626-Lennie Luettgen',134,'1.7','Shared Room','Los Angeles',56,false'
70627,'70627-Darian Glover PhD',179,'0.6','Shared Room','Seattle',38,false'
70628,'70628-Antonette Hudson',117,'4.4','Entire Home','Paris',61,false'
70629,'70629-Mr. Nils Gorczany',87,'1.5','Shared Room','San Francisco',34,true'
70630,'70630-Bo Johns',158,'2.5','Shared Room','San Francisco',51,false'
70631,'70631-Heidi Yundt',125,'0.6','Shared Room','Boston',110,false'
70632,'70632-Lottie Kuphal',120,'2.4','Private Room','Paris',50,false'
70633,'70633-Ana Runolfsson II',168,'3.5','Private Room','Seattle',97,true'
70634,'70634-Mrs. Nannie Kovacek',169,'3.3','Entire Home','Paris',49,false'
70635,'70635-Madge Goyette',145,'0.9','Entire Home','Boston',118,true'
70636,'70636-Elena McClure',196,'3.3','Shared Room','Houston',0,false'
70637,'70637-Crawford Hermiston DDS',115,'2.9','Shared Room','Los Angeles',22,false'
70638,'70638-Kimberly Maggio',188,'3.9','Shared Room','Paris',90,false'
70639,'70639-Gretchen Brown',64,'1.1','Private Room','Los Angeles',69,true'
70640,'70640-Abigayle Hammes',132,'2.5','Private Room','Paris',6,false'
70641,'70641-Tony Zboncak',76,'3.1','Shared Room','San Francisco',65,true'
70642,'70642-Louie Homenick',143,'3.0','Private Room','Los Angeles',62,false'
70643,'70643-Letitia Lakin',50,'4.0','Entire Home','Houston',68,false'
70644,'70644-Gilberto Daniel',156,'2.8','Entire Home','Austin',91,true'
70645,'70645-Greyson Mann',193,'2.7','Entire Home','Los Angeles',96,true'
70646,'70646-Leonora Beatty',99,'3.7','Shared Room','Paris',74,false'
70647,'70647-Viola Deckow',64,'4.0','Shared Room','Boston',85,true'
70648,'70648-Marquise Moore',161,'1.1','Private Room','Los Angeles',1,false'
70649,'70649-Alfred Schiller',67,'2.8','Private Room','Houston',11,true'
70650,'70650-Pearline Cummings',81,'0.5','Private Room','Boston',102,false'
70651,'70651-Juston Volkman',90,'1.4','Entire Home','Austin',45,false'
70652,'70652-Nico Hartmann',186,'4.7','Private Room','Austin',48,false'
70653,'70653-Carolanne Boyle',60,'4.7','Shared Room','Seattle',98,true'
70654,'70654-Hermina Pollich',65,'3.0','Private Room','Boston',4,true'
70655,'70655-Vern Nolan',110,'4.4','Entire Home','New York',59,true'
70656,'70656-Manuela Von',169,'3.0','Entire Home','Los Angeles',106,true'
70657,'70657-Kadin Williamson',124,'1.7','Private Room','San Francisco',118,true'
70658,'70658-Miss Karlee Ortiz',178,'2.8','Private Room','Seattle',84,true'
70659,'70659-Minnie Hane',193,'3.4','Entire Home','San Francisco',37,true'
70660,'70660-Oren Schneider',198,'3.4','Shared Room','San Francisco',11,true'
70661,'70661-Alaina Brekke',101,'1.0','Private Room','Seattle',3,false'
70662,'70662-Dr. Freida Turcotte',110,'4.4','Shared Room','San Francisco',82,false'
70663,'70663-Jamel Friesen',160,'0.3','Private Room','New York',48,true'
70664,'70664-Alfonso Weissnat II',81,'4.6','Private Room','San Francisco',65,true'
70665,'70665-Alexane Kutch DDS',132,'2.2','Shared Room','San Francisco',35,false'
70666,'70666-Dillon Watsica',82,'3.7','Private Room','Paris',53,false'
70667,'70667-Cloyd O''Connell',57,'3.5','Entire Home','Boston',100,false'
70668,'70668-Joan Hodkiewicz',183,'4.3','Shared Room','San Francisco',40,true'
70669,'70669-Jade Kris',175,'2.7','Private Room','San Francisco',81,false'
70670,'70670-Fern Hackett',132,'1.6','Private Room','Austin',42,false'
70671,'70671-Scotty Nienow',139,'1.0','Private Room','Paris',28,false'
